amount,hour_of_day,transaction_type,is_foreign_country,account_age_days,num_transactions_today,distance_from_home_km,is_fraud
50.84,13,withdrawal,0,3283,1,36.41,0
13.66,12,purchase,0,3570,1,39.4,0
58.03,8,purchase,0,245,1,3.49,0
150.0,20,purchase,0,1706,2,13.71,0
42.51,18,online,0,2656,1,4.81,0
15.88,13,transfer,0,580,3,14.83,0
101.26,15,withdrawal,0,1046,3,6.72,0
50.25,22,online,0,2172,2,0.71,0
136.45,20,transfer,0,841,3,12.52,0
87.99,18,withdrawal,0,715,2,20.35,0
103.39,19,withdrawal,0,1248,1,0.28,0
11.1,12,transfer,0,2698,2,22.87,0
85.92,12,online,0,2728,3,47.3,0
37.38,20,purchase,0,979,1,5.96,0
21.26,21,transfer,0,857,3,36.68,0
38.45,9,purchase,0,2210,0,22.36,0
230.4,9,transfer,0,3407,0,24.58,0
147.29,20,purchase,0,3323,3,14.67,0
87.6,7,purchase,0,482,1,0.68,0
74.41,6,purchase,0,1988,2,4.34,0
81.47,16,purchase,0,1760,1,40.29,0
142.0,19,purchase,0,1980,0,22.37,0
66.69,20,online,0,2029,2,3.39,0
134.1,9,withdrawal,0,1569,1,18.41,0
13.84,21,online,0,3199,2,13.54,0
27.27,9,purchase,0,3065,0,43.64,0
85.55,22,online,0,615,5,39.59,0
92.7,18,purchase,1,1345,3,8.2,0
25.23,9,online,0,2044,3,12.59,0
166.49,19,withdrawal,0,2095,2,0.66,0
60.44,21,online,1,3029,2,30.68,0
22.68,7,purchase,0,1783,2,28.13,0
83.79,16,purchase,0,229,4,15.64,0
118.93,22,purchase,0,1397,1,37.63,0
66.11,18,purchase,1,3573,2,1.22,0
2.26,17,online,0,211,1,1.82,0
129.22,22,purchase,0,1498,2,0.7,0
52.58,16,purchase,1,138,1,13.79,0
174.71,6,online,0,2661,0,41.28,0
142.38,19,purchase,0,2213,2,5.02,0
137.65,22,purchase,0,2990,3,8.29,0
124.36,12,purchase,0,1931,2,19.28,0
78.63,10,purchase,0,1473,1,1.04,0
1240.71,1,withdrawal,0,181,7,71.63,1
171.14,18,withdrawal,0,68,0,29.48,0
33.85,17,purchase,0,3093,2,27.0,0
112.6,13,transfer,0,1818,7,10.24,0
16.26,10,transfer,0,471,2,16.27,0
17.42,18,online,0,358,3,1.15,0
99.02,19,purchase,0,161,0,4.17,0
60.82,6,transfer,0,3069,4,17.37,0
44.88,21,purchase,0,642,2,14.06,0
109.04,14,online,0,3536,1,17.55,0
99.66,21,purchase,0,1383,1,7.93,0
9.22,14,purchase,1,2600,2,14.18,0
22.21,11,purchase,0,1741,2,34.85,0
145.57,14,transfer,0,3203,2,16.64,0
72.93,11,purchase,0,1766,0,13.62,0
133.43,13,online,0,3438,2,7.96,0
21.93,22,online,1,2404,1,3.87,0
108.16,17,online,0,2830,3,20.0,0
174.5,11,purchase,0,2682,2,23.28,0
115.79,10,withdrawal,0,3002,1,5.86,0
23.3,7,purchase,0,3529,1,5.21,0
70.5,10,purchase,0,1562,1,22.27,0
9.43,15,online,0,698,5,6.7,0
121.22,19,online,0,813,1,24.93,0
58.91,11,purchase,0,1241,3,4.81,0
43.5,8,transfer,0,476,2,1.65,0
71.94,18,online,0,1991,1,37.38,0
114.61,15,purchase,0,1358,0,22.05,0
460.86,7,online,1,69,4,65.63,1
33.88,13,withdrawal,0,598,1,0.86,0
96.58,14,online,0,2477,4,15.41,0
51.82,14,purchase,0,942,0,7.46,0
37.56,10,online,0,2908,1,7.68,0
76.98,21,withdrawal,0,3647,3,41.88,0
60.55,14,purchase,0,2452,0,12.64,0
93.24,10,online,0,1110,2,3.0,0
52.67,6,online,0,3251,1,1.33,0
33.34,19,withdrawal,1,2437,1,8.82,0
115.45,14,transfer,0,3159,2,10.92,0
70.09,18,online,0,811,2,19.83,0
19.05,18,withdrawal,0,1340,1,24.59,0
85.56,12,withdrawal,0,744,7,1.61,0
75.39,13,purchase,0,2200,1,10.83,0
90.36,16,purchase,0,2202,1,11.32,0
43.63,6,purchase,0,1196,2,13.06,0
52.09,13,purchase,0,243,2,1.37,0
69.6,12,purchase,0,3510,1,1.3,0
128.2,10,purchase,0,2036,4,43.93,0
137.18,15,purchase,0,1474,1,12.55,0
125.38,8,transfer,0,2787,2,4.47,0
64.45,16,transfer,0,568,2,8.95,0
58.01,19,online,0,1918,1,10.57,0
183.32,11,withdrawal,0,3547,2,45.72,0
80.68,22,withdrawal,0,2477,2,0.71,0
30.03,8,withdrawal,0,425,0,7.46,0
216.59,21,purchase,0,1761,1,11.93,0
112.39,16,withdrawal,0,1581,2,11.09,0
66.0,7,purchase,0,1233,3,16.19,0
52.23,7,purchase,0,2787,2,7.32,0
18.72,13,purchase,0,205,1,2.9,0
31.1,10,purchase,0,3524,2,16.81,0
72.27,15,online,0,1508,4,77.86,0
45.59,17,withdrawal,1,355,3,2.4,0
89.28,8,online,1,1265,3,29.89,0
68.23,6,purchase,0,1212,2,4.36,0
58.06,10,purchase,1,1542,1,12.23,0
78.07,12,transfer,0,3514,0,13.54,0
61.52,18,purchase,0,3325,1,2.43,0
53.12,12,purchase,0,2563,1,6.33,0
89.74,7,purchase,0,528,1,37.27,0
130.73,18,purchase,0,1261,3,21.66,0
22.7,6,purchase,0,2400,1,16.07,0
141.39,20,purchase,0,1052,1,6.23,0
28.3,18,purchase,0,3531,3,8.34,0
44.08,14,purchase,0,188,2,15.3,0
57.05,15,online,0,2610,2,27.9,0
102.54,19,transfer,1,940,4,12.39,0
74.91,19,purchase,0,3425,2,13.14,0
112.66,16,purchase,0,967,3,32.01,0
105.71,14,purchase,0,3389,0,48.66,0
20.68,10,purchase,0,85,0,5.14,0
107.47,22,purchase,0,337,1,3.77,0
37.69,18,online,0,1986,5,1.27,0
121.7,8,purchase,0,684,3,10.68,0
26.14,12,transfer,0,2268,2,0.47,0
296.19,10,transfer,0,956,1,30.93,0
70.47,6,purchase,0,2966,6,1.13,0
104.19,15,online,0,1014,2,27.16,0
82.04,9,transfer,0,2399,1,13.18,0
24.75,17,withdrawal,0,1827,0,1.11,0
81.77,18,transfer,0,752,1,5.23,0
623.67,4,transfer,0,340,5,469.3,1
11.41,6,withdrawal,0,2935,2,4.03,0
141.28,11,purchase,0,1579,3,0.72,0
42.37,16,purchase,0,2097,2,12.47,0
26.99,16,purchase,0,626,1,21.65,0
73.82,9,transfer,0,343,2,67.3,0
113.39,22,purchase,0,445,2,3.9,0
87.66,9,transfer,0,1190,2,10.4,0
29.34,21,transfer,0,2868,6,2.28,0
23.35,17,purchase,0,3312,3,0.73,0
809.48,12,purchase,0,180,10,403.61,1
88.24,14,purchase,0,3149,2,35.68,0
34.28,15,online,1,2065,1,7.02,0
94.08,13,purchase,0,1070,3,30.2,0
43.68,6,withdrawal,0,3420,2,1.32,0
119.15,15,transfer,1,528,2,3.06,0
58.94,22,purchase,0,1172,2,9.2,0
502.39,2,purchase,1,147,6,488.98,1
57.99,13,purchase,0,2914,0,12.17,0
20.57,13,purchase,0,1277,1,3.67,0
46.07,6,purchase,0,353,3,10.72,0
65.96,6,withdrawal,0,280,0,13.18,0
30.67,10,purchase,0,999,1,6.0,0
36.79,16,withdrawal,0,2478,1,22.43,0
45.3,8,purchase,0,212,4,20.56,0
143.6,22,purchase,0,1307,5,9.28,0
18.81,6,transfer,0,2387,1,21.54,0
387.44,14,online,0,56,3,3.38,1
119.7,13,withdrawal,0,52,1,0.13,0
65.51,13,purchase,0,3176,2,17.29,0
36.5,6,withdrawal,0,2119,2,15.67,0
97.12,12,purchase,0,2514,2,5.05,0
80.82,20,transfer,0,1022,2,17.82,0
141.68,18,withdrawal,0,1033,3,13.1,0
73.86,6,transfer,0,2904,3,11.73,0
126.35,13,withdrawal,0,1116,4,73.01,0
20.04,17,purchase,0,432,3,8.01,0
15.4,15,online,0,219,2,17.93,0
119.33,7,withdrawal,0,2824,0,0.25,0
92.13,19,online,0,1734,3,2.74,0
110.43,11,withdrawal,0,2279,1,12.39,0
38.34,14,purchase,0,147,2,33.81,0
139.89,11,withdrawal,0,1064,4,23.79,0
166.44,22,purchase,1,1217,1,4.09,0
148.95,15,withdrawal,1,1186,3,55.48,0
49.86,18,purchase,0,1990,1,13.76,0
115.78,22,transfer,0,3475,1,11.37,0
108.96,8,purchase,0,2645,2,11.45,0
50.81,21,purchase,0,1762,2,29.43,0
26.43,13,purchase,0,1042,1,6.95,0
22.7,15,transfer,0,77,1,2.55,0
23.84,15,purchase,0,3530,3,10.43,0
74.25,22,withdrawal,0,2357,2,25.5,0
16.14,18,withdrawal,0,244,2,18.09,0
117.69,20,transfer,0,2793,0,7.92,0
14.34,10,purchase,0,805,2,1.57,0
89.67,17,online,0,422,3,23.51,0
31.94,9,purchase,0,88,0,34.09,0
23.93,12,withdrawal,0,858,5,1.0,0
135.97,22,transfer,0,2566,3,3.64,0
32.06,11,online,0,1600,2,10.64,0
124.42,9,purchase,0,1079,1,0.74,0
89.03,14,purchase,0,1674,5,12.7,0
144.6,22,purchase,0,3183,0,3.46,0
51.04,11,withdrawal,0,2239,2,15.14,0
106.74,19,transfer,0,2757,2,11.83,0
14.1,12,transfer,0,3152,3,6.08,0
80.35,12,purchase,0,2228,2,19.94,0
49.49,10,purchase,0,3508,6,2.04,0
10.4,8,transfer,0,948,2,39.84,0
15.96,20,online,0,426,5,5.27,0
85.85,7,withdrawal,0,665,2,17.39,0
26.54,22,purchase,0,314,4,4.08,0
37.03,22,online,0,931,0,8.58,0
86.44,8,online,1,3597,1,14.99,0
29.2,18,purchase,0,1079,2,12.86,0
19.38,6,online,0,2228,3,7.02,0
8.74,7,purchase,0,1537,2,30.65,0
64.45,18,withdrawal,0,1286,1,4.07,0
64.13,6,purchase,0,661,3,33.65,0
26.5,12,withdrawal,0,82,1,7.33,0
20.39,6,withdrawal,0,1708,4,3.0,0
33.48,21,purchase,0,1241,0,20.76,0
89.36,17,withdrawal,0,346,3,2.93,0
29.22,12,online,0,1985,0,7.74,0
33.09,6,withdrawal,0,2181,3,6.84,0
22.7,11,transfer,0,589,2,19.43,0
141.49,18,purchase,0,3641,2,4.69,0
80.46,8,transfer,0,524,3,10.44,0
159.7,9,transfer,0,3121,2,47.83,0
172.18,17,purchase,0,1909,2,23.11,0
639.66,1,transfer,1,183,4,4.7,1
251.81,13,purchase,0,1916,5,4.62,0
74.77,14,purchase,0,1892,2,11.68,0
40.84,12,purchase,0,2727,2,2.39,0
85.47,12,purchase,0,1626,4,1.12,0
69.48,12,purchase,0,3109,2,1.21,0
123.36,18,withdrawal,0,1184,2,2.06,0
19.25,11,online,0,2083,2,64.35,0
168.91,9,purchase,0,114,3,37.81,0
101.93,14,transfer,0,3503,2,3.17,0
54.06,6,online,0,676,0,14.16,0
62.16,14,purchase,0,2195,2,3.94,0
301.51,17,withdrawal,0,469,0,6.96,0
40.59,7,online,0,1383,1,6.53,0
247.51,17,withdrawal,0,1740,3,2.66,0
131.12,8,purchase,0,2794,2,5.85,0
32.64,9,purchase,0,1700,3,6.43,0
45.83,21,purchase,0,1455,1,5.63,0
24.06,12,purchase,0,472,0,2.26,0
27.65,7,purchase,0,1728,0,17.2,0
13.51,8,purchase,0,1940,3,7.39,0
191.52,4,purchase,0,269,6,79.07,1
232.39,20,purchase,1,30,1,15.44,0
80.06,8,purchase,0,1975,4,2.86,0
16.42,20,withdrawal,0,2677,0,17.79,0
59.86,19,purchase,0,1015,4,8.21,0
33.16,7,online,1,1987,1,20.71,0
5.64,8,withdrawal,0,1796,3,6.4,0
86.4,18,purchase,0,3289,1,7.55,0
53.37,13,purchase,0,3096,1,30.1,0
14.85,18,online,0,773,2,4.79,0
190.8,14,online,0,2604,2,10.56,0
188.13,11,purchase,0,278,1,31.1,0
47.69,11,withdrawal,0,3006,2,1.53,0
431.34,5,online,0,144,5,59.57,1
14.99,10,online,0,1510,1,74.7,0
79.91,7,purchase,0,2459,6,14.41,0
187.32,9,withdrawal,0,1449,2,22.92,0
76.72,22,purchase,0,48,3,2.13,0
27.83,11,transfer,0,754,2,18.2,0
65.52,16,purchase,0,1094,1,29.79,0
32.82,21,purchase,0,421,3,1.62,0
74.38,7,online,0,353,3,24.82,0
66.78,7,transfer,0,2925,3,1.12,0
26.64,14,purchase,0,2425,1,4.07,0
69.2,13,purchase,0,788,3,7.84,0
46.35,9,purchase,0,1232,1,7.37,0
247.14,17,online,0,1340,5,34.66,0
149.76,6,transfer,0,756,0,0.0,0
40.43,21,purchase,0,2594,1,1.56,0
141.79,8,purchase,0,1697,1,3.21,0
31.14,22,transfer,0,110,1,12.68,0
17.15,8,purchase,0,3345,1,3.83,0
80.1,22,purchase,0,3462,4,32.29,0
77.45,11,purchase,0,3555,1,2.96,0
135.04,16,purchase,0,1429,4,49.15,0
34.5,17,purchase,0,2538,1,7.64,0
39.48,7,purchase,0,1807,0,0.95,0
119.43,17,transfer,0,1770,2,31.95,0
58.9,21,transfer,0,3460,2,2.81,0
63.82,10,purchase,0,3059,0,8.23,0
12.97,6,transfer,0,2700,1,15.87,0
67.2,11,purchase,0,1103,2,30.42,0
37.36,20,withdrawal,0,2803,6,14.26,0
14.28,9,purchase,0,257,5,6.38,0
100.08,21,online,1,1858,3,3.87,0
236.32,13,withdrawal,0,1475,3,19.51,0
125.2,21,purchase,0,2116,2,25.49,0
140.97,12,purchase,0,1874,1,10.01,0
94.43,10,transfer,0,383,3,25.36,0
59.93,8,purchase,0,2667,3,33.55,0
73.73,7,transfer,0,613,2,24.13,0
20.31,14,purchase,0,2207,2,6.83,0
1496.74,4,online,0,15,2,42.81,1
123.66,15,online,0,1808,2,0.29,0
168.45,13,online,0,2966,3,3.38,0
74.15,18,purchase,0,2175,3,29.77,0
89.98,9,transfer,0,643,3,2.37,0
28.02,6,purchase,0,606,3,9.69,0
29.71,21,purchase,0,2187,2,8.4,0
83.38,14,purchase,0,2106,2,3.55,0
78.75,13,online,0,2110,2,3.25,0
74.51,7,transfer,0,1054,1,39.41,0
124.29,7,purchase,0,2347,2,51.45,0
79.22,14,purchase,0,64,2,0.07,0
27.89,8,purchase,0,3351,4,2.39,0
38.72,17,purchase,0,2214,1,10.5,0
25.14,16,transfer,0,3367,1,1.19,0
61.74,22,purchase,0,1723,2,14.61,0
22.48,17,purchase,0,780,1,18.23,0
80.08,18,transfer,0,722,4,35.61,0
73.84,6,withdrawal,0,1100,0,47.82,0
24.86,12,transfer,0,1340,3,5.97,0
35.68,9,purchase,0,2871,3,1.59,0
219.62,22,withdrawal,0,3081,1,0.04,0
35.28,8,withdrawal,0,1886,1,1.66,0
90.15,15,transfer,0,3338,1,11.58,0
58.45,17,transfer,0,1372,3,11.09,0
25.7,10,withdrawal,0,3585,0,28.51,0
21.91,17,purchase,0,2161,6,18.43,0
92.86,6,withdrawal,0,2846,2,5.82,0
45.47,16,purchase,1,226,0,33.39,0
6.0,6,online,0,2740,5,2.61,0
55.69,9,purchase,0,3341,2,19.73,0
10.92,11,withdrawal,0,1825,3,94.13,0
16.23,11,withdrawal,0,1767,1,19.65,0
24.48,14,purchase,0,383,2,0.35,0
19.26,11,transfer,0,651,1,3.5,0
90.71,10,withdrawal,0,3018,0,17.39,0
15.08,14,online,0,1962,2,0.84,0
80.78,14,withdrawal,0,1120,2,5.95,0
102.56,8,purchase,0,3030,1,11.95,0
44.24,8,withdrawal,0,1415,2,14.23,0
470.57,17,purchase,0,1392,3,2.06,0
11.84,16,purchase,0,2741,3,0.29,0
125.4,21,purchase,0,2875,2,11.2,0
1373.92,10,online,1,122,6,112.5,1
61.0,19,purchase,0,1571,3,6.41,0
80.04,21,withdrawal,0,3580,3,13.43,0
35.2,8,purchase,0,259,4,22.95,0
165.99,22,purchase,0,3418,1,3.12,0
49.65,11,purchase,0,471,2,7.69,0
831.02,5,purchase,1,38,6,346.47,1
19.06,6,online,0,3495,4,22.02,0
44.39,10,purchase,0,340,3,42.4,0
26.89,9,online,0,380,3,9.2,0
30.39,15,purchase,0,143,2,2.24,0
80.92,8,online,0,2942,2,22.14,0
129.51,21,purchase,0,2350,1,12.48,0
56.98,17,purchase,0,2663,3,49.31,0
121.08,12,withdrawal,0,807,0,19.52,0
85.75,21,purchase,0,34,0,6.16,0
58.68,17,transfer,0,827,4,12.87,0
74.56,19,purchase,0,1371,1,1.64,0
8.89,17,transfer,0,3278,3,4.98,0
84.36,12,purchase,0,3593,5,22.33,0
37.81,14,purchase,0,167,3,30.96,0
33.58,18,withdrawal,0,1132,2,22.07,0
29.55,12,purchase,0,443,3,17.74,0
88.6,10,purchase,0,2928,1,1.84,0
118.09,15,purchase,0,1144,2,17.07,0
11.2,10,online,0,407,1,16.37,0
91.31,7,transfer,0,2591,4,2.78,0
145.84,22,withdrawal,0,3394,2,1.6,0
62.02,20,purchase,0,2563,1,6.13,0
134.89,10,withdrawal,0,2912,1,16.46,0
61.09,13,purchase,0,1067,4,21.53,0
55.94,13,purchase,0,1456,1,8.7,0
9.74,16,purchase,0,664,0,14.95,0
344.54,14,online,0,557,0,4.35,0
16.9,15,online,0,2242,0,0.41,0
68.08,20,transfer,0,1182,1,20.66,0
288.5,5,online,1,138,5,50.31,1
40.27,10,purchase,0,3240,2,19.84,0
20.97,8,online,0,2910,1,10.97,0
15.91,18,purchase,0,3034,1,3.69,0
50.72,10,withdrawal,0,1438,3,28.9,0
213.82,20,transfer,0,1235,4,0.21,0
93.4,11,withdrawal,0,959,0,10.05,0
50.94,16,online,0,377,2,30.63,0
136.54,13,online,0,393,2,40.27,0
51.26,10,purchase,0,746,1,4.16,0
39.44,15,transfer,0,3620,0,7.36,0
88.37,21,purchase,0,2195,2,6.64,0
55.19,7,purchase,0,1506,2,7.46,0
75.42,11,purchase,0,3550,1,33.29,0
31.12,10,purchase,0,798,3,1.83,0
24.9,16,purchase,0,3639,3,50.0,0
146.13,7,online,0,1439,0,14.03,0
272.6,22,transfer,0,3538,1,1.31,0
53.26,21,withdrawal,0,505,1,2.42,0
90.39,7,purchase,0,3258,3,15.08,0
12.03,10,transfer,0,303,4,0.38,0
20.39,8,transfer,0,3081,1,9.68,0
25.26,7,online,0,3303,1,0.08,0
55.09,10,online,0,763,1,19.28,0
48.35,18,transfer,0,3354,1,1.44,0
19.69,21,purchase,0,1517,7,0.51,0
83.51,21,purchase,0,252,5,3.61,0
54.7,19,purchase,0,3416,3,24.92,0
21.72,14,withdrawal,0,3218,2,3.34,0
32.31,18,online,0,72,0,4.22,0
116.76,12,purchase,0,1427,1,26.41,0
40.34,16,purchase,0,1506,3,9.11,0
56.25,18,online,0,683,4,23.54,0
68.56,7,transfer,0,2874,2,10.91,0
63.69,22,purchase,0,578,2,11.58,0
81.08,11,purchase,0,1190,0,2.56,0
28.05,22,withdrawal,0,2043,0,20.25,0
901.26,1,purchase,1,287,8,691.2,1
32.58,14,purchase,0,2983,2,2.34,0
41.2,19,purchase,0,1880,2,3.37,0
172.94,18,online,0,1535,3,42.99,0
54.8,9,transfer,0,3417,2,33.56,0
46.04,16,purchase,0,2041,4,12.48,0
36.8,8,purchase,0,216,5,0.06,0
24.64,15,purchase,0,1931,2,0.43,0
54.62,16,withdrawal,0,1114,3,11.9,0
60.95,10,withdrawal,0,3092,3,4.31,0
830.95,13,withdrawal,1,56,5,138.1,1
47.74,19,purchase,0,2866,2,24.14,0
111.89,18,purchase,0,2471,3,0.02,0
17.86,18,purchase,0,2237,3,19.98,0
212.38,16,withdrawal,0,1263,2,17.78,0
82.12,8,purchase,1,3353,1,7.69,0
14.81,10,purchase,0,2508,3,3.31,0
73.7,15,purchase,0,2397,2,2.73,0
39.34,13,transfer,0,2328,0,30.58,0
110.38,16,withdrawal,0,1374,3,6.5,0
95.99,13,withdrawal,0,1200,3,1.8,0
84.92,15,purchase,0,42,4,54.12,0
70.37,22,transfer,0,3098,3,23.5,0
91.29,11,purchase,0,3282,1,17.84,0
156.63,10,withdrawal,0,3231,1,9.29,0
353.73,6,online,0,132,6,78.58,1
37.21,7,withdrawal,0,3331,1,3.81,0
104.02,21,online,0,2591,0,7.33,0
60.25,9,purchase,0,1215,0,24.95,0
44.33,12,purchase,0,2124,9,18.16,0
104.43,13,transfer,1,2451,2,6.4,0
36.72,12,purchase,0,3005,3,12.47,0
78.33,6,purchase,0,3591,1,7.22,0
61.5,13,purchase,0,2577,6,0.62,0
39.22,19,transfer,0,1853,4,27.67,0
74.66,15,purchase,0,332,1,10.81,0
5.05,20,withdrawal,0,2831,3,7.07,0
83.81,21,purchase,0,1999,0,7.26,0
19.22,18,purchase,0,490,2,45.8,0
99.74,16,transfer,0,240,3,0.48,0
66.37,8,withdrawal,0,1048,1,12.09,0
55.18,7,transfer,0,1065,2,15.45,0
39.29,11,withdrawal,1,213,3,22.45,0
99.36,14,transfer,0,2017,2,1.26,0
392.51,14,online,1,153,6,166.66,1
21.74,8,purchase,0,578,2,11.6,0
75.45,11,withdrawal,0,2357,3,77.34,0
50.26,9,purchase,0,2967,3,10.23,0
134.51,6,purchase,0,3399,1,4.85,0
196.89,15,purchase,0,3035,1,20.99,0
52.81,13,purchase,0,2344,3,14.49,0
131.21,20,online,0,545,5,6.77,0
46.05,14,purchase,0,1148,3,2.53,0
98.88,20,purchase,0,319,1,8.55,0
130.83,22,purchase,0,95,4,7.92,0
44.16,12,purchase,0,413,2,7.07,0
78.38,13,withdrawal,0,1764,4,28.54,0
38.92,11,purchase,1,759,4,20.56,0
135.91,8,purchase,0,395,1,8.85,0
27.8,9,purchase,0,343,2,47.34,0
225.72,7,purchase,0,3581,3,1.34,0
80.03,20,transfer,0,827,3,21.54,0
20.47,12,purchase,0,614,0,34.66,0
240.04,18,purchase,0,1511,3,21.46,0
299.53,21,transfer,0,3062,1,20.52,0
92.05,8,purchase,0,1552,2,0.07,0
12.38,14,purchase,0,1575,2,42.49,0
68.77,15,purchase,0,2435,3,8.83,0
56.48,20,purchase,0,1493,2,20.94,0
59.21,9,purchase,0,3590,3,74.17,0
129.4,19,purchase,0,128,1,4.52,0
49.57,7,purchase,0,2489,1,3.23,0
134.47,13,purchase,0,838,2,5.58,0
128.73,12,online,0,2405,1,8.96,0
810.6,18,purchase,1,328,5,1266.49,1
115.67,9,transfer,0,2358,2,3.6,0
77.74,17,purchase,0,1225,5,58.4,0
47.67,9,purchase,0,1721,3,28.32,0
28.82,13,online,0,892,1,4.17,0
75.13,13,purchase,0,3198,1,16.35,0
41.85,17,online,0,1675,2,1.51,0
67.67,8,online,0,1889,1,2.22,0
25.28,18,withdrawal,0,3608,3,2.37,0
27.98,15,purchase,0,464,1,9.83,0
23.0,19,purchase,0,1867,1,3.84,0
15.68,12,withdrawal,0,1431,1,9.47,0
98.96,11,withdrawal,0,3519,1,16.72,0
120.39,6,withdrawal,0,316,3,10.57,0
89.73,7,withdrawal,0,993,6,18.13,0
73.55,19,purchase,0,3513,3,14.82,0
52.49,8,purchase,0,834,3,7.11,0
142.34,15,transfer,0,2713,1,56.92,0
71.95,20,purchase,0,2128,1,16.57,0
88.46,17,withdrawal,0,2690,2,10.61,0
371.32,3,transfer,1,360,3,106.97,1
58.56,6,purchase,0,2185,2,5.86,0
84.88,19,online,0,1935,3,12.02,0
63.7,12,online,0,3243,0,1.41,0
93.47,20,purchase,0,2096,2,0.8,0
66.76,20,online,0,1896,2,23.01,0
68.15,9,purchase,0,484,4,3.65,0
92.72,18,transfer,1,1589,2,6.77,0
65.19,10,online,0,1159,3,2.41,0
79.04,9,purchase,0,2924,2,19.99,0
48.28,6,transfer,1,2607,4,24.83,0
58.54,11,withdrawal,0,2176,1,3.54,0
70.15,22,withdrawal,0,2093,1,12.59,0
93.52,8,purchase,0,3021,2,46.93,0
7.74,6,purchase,0,2852,0,35.76,0
114.89,10,withdrawal,0,1886,1,13.15,0
276.0,19,withdrawal,0,767,2,3.43,0
913.15,0,withdrawal,1,306,3,37.69,1
8.1,15,withdrawal,0,3191,2,35.35,0
66.57,9,withdrawal,0,193,3,0.53,0
100.07,11,online,0,342,2,0.1,0
71.11,6,withdrawal,0,3490,2,0.76,0
27.54,10,purchase,0,464,1,34.37,0
68.52,21,purchase,0,2225,2,3.54,0
86.29,20,transfer,0,2340,3,33.17,0
37.0,10,online,0,909,3,12.08,0
48.74,18,purchase,0,2866,1,24.26,0
59.01,21,purchase,0,3478,3,14.79,0
65.41,14,withdrawal,0,3060,2,2.58,0
1213.72,4,online,0,256,5,145.21,1
29.2,8,purchase,0,2399,6,27.28,0
62.74,15,online,0,3130,0,0.18,0
49.79,14,purchase,0,2931,1,18.85,0
91.47,10,online,0,3126,2,10.73,0
115.39,21,purchase,0,2933,1,6.17,0
56.77,16,purchase,0,3045,1,13.41,0
9.27,6,purchase,0,3285,1,2.71,0
78.41,19,purchase,0,575,1,24.04,0
133.21,15,purchase,0,3232,2,12.44,0
32.77,22,transfer,0,1013,1,11.95,0
406.38,4,online,0,156,5,284.93,1
84.08,12,transfer,0,1018,6,30.25,0
96.92,10,online,0,3515,0,0.67,0
69.52,17,withdrawal,0,365,0,7.85,0
175.18,17,purchase,0,501,3,41.76,0
23.55,15,purchase,0,1420,1,30.07,0
51.77,7,purchase,0,2099,4,5.02,0
72.95,22,transfer,0,1266,1,21.61,0
63.01,8,purchase,0,2634,2,20.4,0
39.58,13,purchase,0,1926,3,0.96,0
141.64,18,withdrawal,0,1233,3,44.76,0
119.1,22,purchase,0,801,3,3.89,0
246.41,8,purchase,1,195,4,26.67,1
39.65,8,purchase,0,1880,3,12.78,0
142.44,8,purchase,0,123,0,11.79,0
86.88,7,withdrawal,0,238,4,9.16,0
69.4,22,purchase,0,2613,1,18.58,0
58.19,22,withdrawal,0,2592,4,33.46,0
46.14,16,online,0,2839,4,4.94,0
41.55,17,online,0,878,1,29.2,0
176.35,6,online,0,889,2,19.84,0
22.67,21,purchase,0,1695,2,21.33,0
64.77,18,purchase,0,3080,0,14.79,0
125.12,21,withdrawal,0,1748,3,9.06,0
47.9,8,purchase,0,3447,1,14.53,0
16.93,20,transfer,0,3395,6,31.25,0
72.87,8,online,0,2197,2,3.58,0
16.93,9,transfer,0,2630,3,8.54,0
28.63,22,purchase,0,1169,0,23.21,0
33.72,11,transfer,0,1399,2,15.18,0
15.7,12,purchase,0,3199,2,28.66,0
16.57,6,purchase,0,1698,1,17.48,0
21.64,10,purchase,0,1095,4,15.5,0
88.87,9,purchase,0,2648,4,5.72,0
70.47,16,transfer,0,2247,2,14.44,0
36.21,7,purchase,0,505,2,7.28,0
26.51,14,transfer,0,1345,1,5.29,0
55.41,7,purchase,0,527,1,6.92,0
86.65,21,transfer,1,2559,1,3.77,0
133.57,14,online,0,127,2,12.44,0
31.37,6,purchase,0,1240,4,14.82,0
131.9,6,purchase,0,260,3,24.12,0
22.7,12,transfer,0,2279,1,16.78,0
212.64,2,transfer,1,198,6,14.17,1
33.33,6,purchase,0,2013,4,5.33,0
30.12,10,purchase,0,843,0,6.72,0
113.69,15,purchase,1,1745,4,4.09,0
179.87,14,online,1,284,7,183.48,1
54.98,15,withdrawal,0,405,5,8.64,0
67.16,8,online,1,3400,4,19.95,0
55.37,20,transfer,0,2200,1,14.85,0
82.0,10,purchase,0,2157,4,4.03,0
134.96,8,purchase,0,566,1,3.35,0
69.46,14,purchase,0,837,1,13.03,0
34.82,9,withdrawal,0,2375,2,15.63,0
80.88,9,purchase,0,550,2,2.22,0
807.79,4,withdrawal,1,324,7,180.03,1
127.6,9,purchase,0,3423,4,10.39,0
134.44,19,withdrawal,0,2546,3,12.11,0
73.43,16,online,0,1648,3,4.69,0
57.66,22,purchase,0,626,0,0.62,0
2086.38,3,online,0,315,3,7.34,1
110.92,18,purchase,0,2377,3,3.05,0
73.7,7,transfer,0,2741,3,7.8,0
11.28,19,withdrawal,0,2458,2,22.59,0
